"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EUBQ4Y97","bookSection","2023","Demir, Abdulalim","İmamiyye Şiası Rivayet Kaynakalarına Göre Hikmetin Kapsamı, Kaynağı ve İlkeleri","Disiplinler Açısından Hikmet Kavramı","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","305-325","","","","","","","","","","","Astana Yayınları","","TR","","","","Kitap Bölümü","","","","","","","","","Gökçe, Ferhat; Doğan, Halil İbrahim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4VSL8XRH","bookSection","2023","Dülber, Hatice","Hadislerin Anlaşılması İle İlgili Çalışmaların Mahiyeti Ve Bu Konuda Geliştirilmeye Çalışılan Metodolojiler","İlahiyat Alanında Uluslararası Araştırmalar 10","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","65-85","","","","","","","","","","","Eğitim Yayınevi","","TR","","","","Kitap Bölümü","","","","","","","","","Fatiş, Emrullah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKLNTJUU","bookSection","2023","Sağlam, İbrahim","“Sizden Birinizin İçinin İrinle Dolu Olması Elbette Şiirle Dolu Olmasından Daha İyidir” Rivayetinin Sened Ve Metin Yönünden Tetkik Ve Tenkidi","İlahiyat Alanında Uluslararası Araştırmalar 10","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","87-113","","","","","","","","","","","Eğitim Yayınevi","","TR","","","","Kitap Bölümü","","","","","","","","","Fatiş, Emrullah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NII39ECS","bookSection","2023","Demil, Emine","Hadisler Çerçevesinde Hz. Peygamber'in Nezdinde Kadının Konumu","Konum, Rol, Olgu ve Algılar Düzleminde Cahiliye'den Günümüze Kadın","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","41-70","","","","","","","","","","","Hikmetevi Yayınları","","TR","","","","Kitap Bölümü","","","","","","","","","Yaşar, Yahya; Demil, Emine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5PCCQ8UT","bookSection","2023","Söylemez, İdris","Manzum/Mensur Metinler Bağlamında Öncü Bir Hanımefendi: Hz. Hatice (r.a)","Konum, Rol, Olgu ve Algılar Düzleminde Cahiliye'den Günümüze Kadın","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","153-188","","","","","","","","","","","Hikmetevi Yayınları","","TR","","","","Kitap Bölümü","","","","","","","","","Yaşar, Yahya; Demil, Emine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VS5KJXCC","bookSection","2023","Erbil, Kadir; Gülümser, Ahmet","Ümmü Seleme (ö.62/681) Örnekliğinde Erken Dönem İslam Tarihinde Kadın ve Hicret Olgusu","Konum, Rol, Olgu ve Algılar Düzleminde Cahiliye'den Günümüze Kadın","","","","","","2023","2024-12-29 10:04:58","2025-03-15 20:34:10","","231-264","","","","","","","","","","","Hikmetevi Yayınları","","TR","","","","Kitap Bölümü","","","","","","","","","Yaşar, Yahya; Demil, Emine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LURSH8DY","bookSection","2023","Güler, Zekeriya","Mısır Havzasında Çok Yönlü Bir Alim: İmam Süyuti","Mısır İlim Havzasında İslam Düşüncesinin Öncü Şahsiyetleri","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","105-126","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Çelebi, İlyas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AKWWJ9X","bookSection","2023","Çoban, Ali","Memlükler Dönemi Mısır'ında Bir Tasavvuf Savunucusu Olarak Süyuti ve Te'yidü'l-Hakikati'l-Aliyye Adlı Risalesi","Mısır İlim Havzasında İslam Düşüncesinin Öncü Şahsiyetleri","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","343-364","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Çelebi, İlyas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7BD4CJT","bookSection","2023","Sarı, Necmi","Akşemseddin'in Defʿu metaʿini’s-sufiyye Adlı Eserinde Sufilerin Giyim Kuşamına Yönelik Eleştirilere Cevap Verirken Kullandığı Hadislerin Tahric ve Değerlendirilmesi","Göynük Araştırmaları ve Halk Kültürü","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","617-623","","","","","","","","","","","Paradigma Akademi Yayınları","","TR","","","","Kitap Bölümü","","","","","","","","","Yasa, Azize Aktaş; Özsoy, Selami; Bilaloğlu, Furkan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANMT8VGW","bookSection","2023","Eryiğit, Adem","Ebu Said ed-Darimi'nin Allah'ın Subuti Sıfatları ve Halku'l-Kur'an Meselesi Bağlamında Cehmiyye Eleştirisi","İlahiyat Alanında Akademik Analiz ve Tartışmalar","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","125-151","","","","","","","","","","","Yaz Yayınları","","TR","","","","Kitap Bölümü","","","","","","","","","Okşar, Yusuf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ZTLXQGI","bookSection","2023","Asar, Muhammet Ali","Cumhuriyet Dönemi Hadisi Anlama ve Yorumlama Çalışmaları","Cumhuriyetin Yüzüncü Yılı ve İlahiyat","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","151-168","","","","","","","","","","","Nobel Akademik Yayıncılık","","TR","","","","Kitap Bölümü","","","","","","","","","Aydemir, Salih; Balcı, Musa; Öztürk, Erdem Can","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LEQPHL6L","bookSection","2023","Uzunöz, Okan","Cumhuriyet Döneminde Türkçeye Tercüme Edilen Oryantalist Siyer Çalışmaları (1923-2022)","Cumhuriyetin Yüzüncü Yılı ve İlahiyat","","","","","","2023","2024-12-29 10:04:58","2024-12-29 10:04:58","","337-361","","","","","","","","","","","Nobel Akademik Yayıncılık","","TR","","","","Kitap Bölümü","","","","","","","","","Aydemir, Salih; Balcı, Musa; Öztürk, Erdem Can","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPD6A7QC","bookSection","2024","Ulu, Ali; Yerkazan, Hasan","Ebu Musa el-Medini ve Hadisçiliği","Sosyal Bilimler Araştırmaları 5","","","","","","2024","2024-12-29 10:04:58","2025-01-11 21:06:16","","161-192","","","","","","","","","","","Sonçağ Yayıncılık","","TR","","","","Kitap Bölümü","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VHII9ILX","bookSection","2024","Dülber, Hatice","Buhari'nin Şia'nın Siyasi Düşünceleri Karşısındaki Tercihi Camiu's Sahih'in Kitabu'l-Ahkam'ı Özelinde","İlahiyat Alanında Uluslararası Araştırmalar 11","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","57-74","","","","","","","","","","","Eğitim Yayınevi","","TR","","","","Kitap Bölümü","","","","","","","","","Fatiş, Emrullah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X4FEQNCX","bookSection","2024","Kelpetin, Mahmut","Hz. Peygamber Döreminde Medine Yahudileriyle İlişkiler","Hz. Peygamber’in Muasırlarıyla Münasebetleri 3 Yahudilerle Münasebetler","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","105-130","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Demircan, Adnan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LVXDTHZR","bookSection","2024","Apak, Adem","Hayber ve Çevresindeki Yahudilerle İlişkiler","Hz. Peygamber’in Muasırlarıyla Münasebetleri 3 Yahudilerle Münasebetler","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","137-148","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Demircan, Adnan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z7ZY4SP5","bookSection","2024","Apaydın, Mehmet","Kuran ve Hadislerde Yahudiler","Hz. Peygamber’in Muasırlarıyla Münasebetleri 3 Yahudilerle Münasebetler","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","149-180","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Demircan, Adnan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IWJCGWE","bookSection","2024","Demircan, Adnan","Hz. Peygamber’in Yahudilere Yönelik Tebliğ Faaliyetleri","Hz. Peygamber’in Muasırlarıyla Münasebetleri 3 Yahudilerle Münasebetler","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","251-296","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Demircan, Adnan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DPG38SD8","bookSection","2024","Öz, Şaban","Hz. Peygamber Dönemi Yahudilerin İslam Çağrısına Tepkileri","Hz. Peygamber’in Muasırlarıyla Münasebetleri 3 Yahudilerle Münasebetler","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","309-334","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Demircan, Adnan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZIM63UC","bookSection","2024","Özdemir, Mehmet","Oryantalistlerin Hz. Peygamber’in Yahudilerle İlişkilerine Yaklaşımları","Hz. Peygamber’in Muasırlarıyla Münasebetleri 3 Yahudilerle Münasebetler","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","385-400","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Demircan, Adnan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MQM4WJX","bookSection","2024","Kutlay, Halil İbrahim","Tabiinin İslam Toplumlarındaki Yeri","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","19-40","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5I3ZVLR4","bookSection","2024","Tatlı, Mustafa","Rivayet Anlayışı Açısından Tabiun Neslini Yeniden Dönemlendirmek İhtimaller ve Teklifler","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","41-82","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZAYAZT4","bookSection","2024","el-Muhammed, Muhammed Züheyr Abdullah","Tabiin Tabakaları ve Ulemanın Metodu: Analitik Bir İnceleme (طَبَقَاتُ التَّابِعِينَ ومَنَاهِجُ العُلَمَاءِ فِيْهَا، دراسَةٌ تَحْلِيْلِيَّة)","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","87-108","","","","","","","","","","","Ensar Neşriyat","","AR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UHJXVLG","bookSection","2024","Malkoç, Abdulkerim","Tabiinin Tespitinde Karşılaşılan Bir Problem Olarak Tedahül","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","115-132","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNZ7EA87","bookSection","2024","Necm, Muhammed","Tabiinin Sahabenin Bilgisinden Faydalanarak İslami İlimlerin Temellerini Oluşturması","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","137-158","","","","","","","","","","","Ensar Neşriyat","","AR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YM73WMN6","bookSection","2024","Doğanay, Ramazan","Tabiunun Rivayetleri Üzerine Bir Analiz - Muvatta Örneği","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","169-196","","","","","","","","","","","Ensar Neşriyat","","TR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMQREKUY","bookSection","2024","Hali, Hassan","Tabiinin Siyer-i Nebi Malzemesinin Toplanmasındaki ve Yazılmasındaki Çabaları: Etkileri ve Özellikleri","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","203-218","","","","","","","","","","","Ensar Neşriyat","","AR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C473996V","bookSection","2024","el-Arabi, Hişam","Tabiin Döneminde Fıkhi Ekollerin Ortaya Çıkışı","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","229-252","","","","","","","","","","","Ensar Neşriyat","","AR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46Z4JSKE","bookSection","2024","Abdunnasır, Sündüs Hamid","İslam Toplumunda Bir Sosyal Adalet Örneği Olarak Mevali Tabiin Fakihleri","İslam Medeniyetinin Kurucu Nesli Tabiin 1 Tabiin Kimliği ve İslami İlimlerin Tesisi","","","","","","2024","2024-12-29 10:04:58","2024-12-29 10:04:58","","259-280","","","","","","","","","","","Ensar Neşriyat","","AR","","","","Kitap Bölümü","","","","","","","","","Karaaslan, Adem; Kanoğlu, Ali Can; Tarhan, Enes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
